point_id;loss_sum_2013;loss_sum_2014;loss_sum_2015;loss_sum_2016;loss_sum_2017;loss_sum_2018;loss_sum_2019
32233_0;2052;433;425;3585;13820;657;496
32247_0;356;402;205;348;3311;223;1782
32248_0;0;0;0;4;6349;1359;1107
32250_0;363;404;0;28;23118;18632;36
32253_0;77;97;167;301;3652;1347;266
32259_0;178;311;101;1188;2540;4280;4204
32268_0;0;1;0;0;0;0;0
229790_0;0;0;0;1;8;0;0
229795_0;5;317;4896;734;1533;6;13
229813_0;0;1;0;0;4;0;9
229818_0;47;34;28;421;458;541;2156
229829_0;4;1;0;7;0;0;0
229832_0;1;15;1;16;9;0;4
229841_0;0;0;0;0;0;0;0
229846_0;0;0;0;0;0;0;0
229847_0;49;261;153;291;1268;904;664
54605_0;684;1420;1774;4201;4271;64;847
54621_0;0;0;0;10;1;0;0
54624_0;3;1;0;0;0;0;0
54625_0;0;0;0;0;0;0;0
54644_0;185;654;327;599;1239;1145;275
138110_0;7;76;370;544;100;14;6
138118_0;0;2;14;14;3;9;0
138120_0;0;0;0;0;13;0;0
138121_0;1;0;0;170;183;0;0
138125_0;0;3;0;20;14;0;0
138149_0;116;254;235;1232;509;666;408
143542_0;5;15;0;0;14;0;0
143548_0;0;0;0;0;1;0;0
143565_0;32;199;85;1054;940;282;301
143566_0;32;493;30;69;45;62;44
143577_0;183;1452;1268;5922;84;55;83
92053_0;48;113;150;177;77;90;2863
92071_0;9;103;76;827;581;4351;683
156289_0;1;0;0;4;7;0;0
156330_0;0;0;0;0;0;0;0
156339_0;768;851;1075;1512;2107;846;1849
124590_0;6;35;39;23595;6025;6;795
124604_0;223;1046;181;900;1561;537;277
124606_0;23;831;82;48;5632;61;16517
124609_0;0;0;0;0;2;0;13
239310_0;37;14;16;22;70;36;7
239331_0;87;48;4;88;54;2885;7482
239333_0;436;557;474;281;714;63;190
239339_0;0;0;0;0;0;3;0
239346_0;43;60;6;35;8;412;52
239351_0;1;5;0;0;0;0;1
239362_0;17;5;0;1;91;98;0
149511_0;2;3;0;0;0;0;0
149513_0;2;0;0;327;70;1;37
149528_0;383;62;81;220;1914;43;2
149534_0;1;3;2;281;304;126;58
149538_0;0;7;0;0;0;5;5
243331_0;86;731;2359;41520;5467;2;0
243335_0;58;214;1;11;2;59;197
243340_0;34;70;9;27;64;73;177
243348_0;2;173;1313;714;824;412;11769
243359_0;3;1;0;0;7;0;0
243360_0;10;0;0;1;0;17;8
243362_0;0;0;0;2;56;0;5
243375_0;3;21;2;7;0;0;0
243380_0;104;178;30;192;410;803;257
84912_0;29;50;43;410;330;29;556
84917_0;0;0;14;28;3;0;0
84928_0;561;163;1472;148;569;796;64
84931_0;305;388;55;483;593;414;273
84947_0;9;17;4;90;97;3;64
84949_0;0;0;0;10;6;0;0
84956_0;191;599;907;2089;1303;432;133
84968_0;25;0;22;681;3015;354;3396
173365_0;0;8;0;0;17;0;0
173383_0;0;0;0;0;0;0;0
173392_0;17;23;5;0;66;26;72
173396_0;366;101;62;2448;281;18;88
173405_0;3983;3475;1776;1328;1216;869;580
173411_0;1;2;233;2119;8;0;0
117805_0;0;5;0;0;0;3;2
117826_0;213;280;271;463;540;393;703
117837_0;491;567;528;101;297;543;243
117849_0;13;85;0;12;36;7;34
173486_0;1;0;6;0;0;0;0
173488_0;15;2;0;0;0;4;0
173508_0;119;23;0;0;13;0;34
173520_0;0;0;0;0;0;0;0
173527_0;126;82;2;173;1698;140;3
173529_0;286;624;835;1378;1324;1308;1249
173534_0;246;831;1477;1717;848;717;1197
173539_0;102;676;919;926;970;482;1606
173542_0;766;18;0;14;62;283;158
239731_0;7;0;0;0;698;3;70
239735_0;0;0;0;0;0;0;0
239744_0;6;27;0;41;6;0;0
239752_0;0;0;0;0;0;0;14
239758_0;404;103;397;1209;2270;852;300
239762_0;15;18;0;27;116;6;3
239767_0;1;0;0;0;0;269;280
239769_0;308;72;50;147;57;79;53
239772_0;0;3;0;0;28;156;10
239779_0;4;162;846;596;295;658;1207
239781_0;262;283;125;603;902;937;761
239786_0;0;22;24;328;431;261;4994
239789_0;232;231;354;148;699;275;398
15936_0;0;8;4;13;1;20;0
15948_0;33;105;34;130;135;72;142
127569_0;8;5;63;7;156;714;23
127584_0;141;253;287;357;499;624;610
127586_0;23;72;0;0;7420;587;5
127589_0;948;963;206;257;351;352;90
127591_0;0;15;900;0;0;0;0
127602_0;2;320;28;189;230;107;21
105169_0;0;0;0;0;9135;3171;24
105173_0;0;0;0;18;0;0;0
105177_0;2776;3481;9;14;7571;1237;18
105179_0;7;10;4;8;104;4;59
105186_0;139;153;14;109;431;304;500
105202_0;0;3;0;0;0;0;0
105222_0;302;1854;1674;3424;2251;943;1089
61308_0;0;0;0;0;597;70;10
61310_0;1438;954;377;697;477;19;391
61312_0;7;0;96;61;6426;453;2356
61340_0;2;2;6;0;0;61;312
61345_0;102;61;260;192;173;869;1249
61350_0;3;11;23;10;750;117;3426
134508_0;3;13;2081;838;401;0;1602
134513_0;11;244;1;7;12823;190;7
134514_0;0;9;0;113;806;3546;101
134516_0;0;2;0;0;0;0;11
134560_0;11;33;84;21;79;1;32
214917_0;23;49;95;17;96;226;68
214925_0;84;307;107;1171;207;170;501
214929_0;1;0;0;0;2637;12825;0
214934_0;0;3;0;5223;10020;4;0
214946_0;0;2;0;0;0;0;0
214947_0;10;62;2;63;744;82;57
116282_0;229;0;0;0;24;0;608
116291_0;155;148;771;513;209;98;538
116308_0;0;7;0;0;0;0;0
116310_0;0;590;0;7704;3216;16;144
116311_0;2;21;0;3;12;0;0
116314_0;479;377;645;2138;1485;1425;422
4209_0;6;18;0;0;6;0;0
4225_0;15;19;0;0;5;1;0
4227_0;1;1;0;0;10;0;0
4228_0;6;0;31;5;2;7;0
4237_0;118;98;19;104;33;527;347
4239_0;1110;3808;1769;2006;5460;340;9426
4250_0;0;6;0;0;6;0;0
234430_0;269;27;189;947;270;4976;153
234433_0;76;16;96;9;215;2005;297
234439_0;1;2;0;2;0;0;0
234440_0;284;599;799;438;970;401;2697
234457_0;2;0;0;0;42;57;314
234458_0;48;448;60;404;1005;337;334
234461_0;25;174;60;413;286;620;830
234470_0;15;10;313;172;38;12;2
234481_0;238;20;54;109;45;167;50
234482_0;5;259;93;167;109;23;25
94430_0;1;2;0;1;33;157;201
94435_0;0;24;6;21;0;22;0
94438_0;150;3;0;0;5;0;0
94449_0;0;0;0;0;0;0;0
94454_0;0;0;0;0;0;0;0
94475_0;26;1503;51;110;171;501;549
94481_0;1;0;0;0;0;0;0
94482_0;32;45;46;7;23;86;7
89792_0;1228;1033;1241;1431;1098;305;471
89824_0;5;1;0;7;1;0;9
89837_0;574;609;384;1318;754;439;804
89841_0;0;6;0;0;4;0;0
89845_0;4;0;0;0;0;476;9394
225894_0;0;2;0;0;7;0;0
225899_0;143;140;67;24;1;21;0
225918_0;0;1;0;0;2;0;0
22084_0;120;23;105;4;12;0;25
22085_0;1;1;0;0;0;0;0
22089_0;29;47;190;384;118;612;272
22098_0;0;11;0;0;19;0;0
22100_0;11;188;741;171;206;58;155
22105_0;351;376;698;449;551;570;50
22108_0;0;0;4;0;6;0;0
22111_0;0;6;0;8;3;69;140
22115_0;2;12;22;123;2443;329;113
22118_0;48;10;23;38;2323;630;314
22123_0;0;0;0;20;28;3;0
22132_0;56;207;215;203;194;300;479
22133_0;2;8;0;0;0;0;64
22141_0;0;0;0;0;2;0;3
222236_0;0;8;9;44;137;51;311
222247_0;0;10;0;12;0;3;0
222254_0;281;1023;171;109;428;239;35
222265_0;10;0;0;0;1;0;3
222271_0;4670;7093;2559;1526;1640;1313;1460
222273_0;2;0;0;0;0;3;0
222274_0;31;19;312;120;200;674;89
6529_0;0;0;0;0;13;874;4528
6531_0;0;28;11;46;0;5;4
6536_0;181;555;7;291;287;883;2563
6576_0;1;0;0;1;0;0;0
31973_0;31;43;25;270;20;9;28
31978_0;0;1;0;0;0;0;0
31989_0;18;79;2;310;9210;132;56
31999_0;225;329;160;487;901;469;1086
32013_0;132;67;22;151;3;123;2
32014_0;0;4;0;0;0;0;0
144820_0;0;0;0;0;0;0;0
144829_0;257;593;561;46;49;91;248
144831_0;118;40;9;418;967;28;7
144834_0;1;956;0;0;0;0;0
144840_0;39;11;0;4;0;0;0
144847_0;0;0;0;0;0;0;0
144851_0;2;5;0;0;0;0;0
144855_0;0;2;0;0;3;0;0
144866_0;232;1075;452;189;877;238;123
144867_0;220;241;531;2230;1721;3654;384
144870_0;1;21;0;0;1687;148;0
151102_0;36;35;867;331;794;1529;1294
151111_0;11;0;0;2595;575;15;186
151115_0;6;2;44;51;9;0;13
151116_0;0;0;0;0;476;312;28
151120_0;141;174;325;1016;990;212;1167
151124_0;240;98;75;89;282;649;523
151131_0;0;0;0;0;9;0;0
151139_0;195;185;119;204;174;164;273
151148_0;18;0;0;0;1;0;0
6295_0;127;152;53;305;65;26;23
6302_0;6;128;87;73;2925;189;260
6305_0;215;281;341;459;882;499;805
6314_0;9;14;19;2935;391;96;27
6320_0;20;0;0;11;136;40;3
6329_0;1;8;10;91;185;2;4
6332_0;116;181;10;3212;1699;565;26
6334_0;122;363;641;1307;1150;441;200
120665_0;306;203;173;632;758;1312;810
120681_0;161;589;50;263;2389;676;518
120693_0;121;92;320;8046;2883;47;5711
120694_0;13;28;0;6;2;2;12
120696_0;308;349;273;239;232;240;323
119381_0;0;0;0;3;14;0;0
119396_0;154;48;9;161;488;54;101
119413_0;174;137;168;190;13;146;98
100060_0;0;0;0;0;0;0;0
100083_0;733;1795;1686;5091;3718;4731;1658
100091_0;5;283;918;2062;575;453;216
100098_0;15;14;0;6;0;1;0
18673_0;179;149;27;350;242;260;257
18680_0;0;0;0;327;899;801;1
18681_0;52;181;102;185;253;76;73
18703_0;765;265;42;418;205;229;367
18705_0;598;1413;1307;2373;4720;4908;2039
18706_0;135;386;227;379;7260;141;470
18714_0;0;0;0;0;1;0;0
18723_0;398;1280;67;1825;148;2077;373
228203_0;555;349;15;25;13;18;7
228204_0;0;0;2;14;69;0;0
228223_0;0;0;12;0;19;285;93
228227_0;282;494;616;229;372;960;1978
228231_0;182;1146;956;1293;1065;271;538
228237_0;0;2;3;19;0;0;27
228241_0;0;0;0;0;1;0;0
228243_0;256;96;551;136;1328;714;367
228256_0;0;0;0;155;549;4881;4957
119700_0;89;167;10;128;80;887;305
119702_0;0;0;0;0;1;0;0
119703_0;142;99;18;90;51;329;285
119705_0;30;222;3;326;157;6;83
119708_0;2;29;0;7;0;0;0
119720_0;229;274;209;214;730;170;207
119735_0;0;1;0;0;0;0;0
119736_0;1;0;3;0;4;0;0
249640_0;82;390;57;105;339;49;1228
249643_0;0;1;0;1;0;0;0
249655_0;16;172;171;302;31;923;354
249664_0;8;3;1;14;43;6;56
249679_0;0;0;0;0;3;0;0
249682_0;2267;2192;117;4982;661;1914;536
249692_0;25;43;13;50;52;16;265
249695_0;0;0;0;2;1;0;0
220332_0;17;0;163;183;711;207;187
220337_0;0;0;0;0;1;0;0
220339_0;0;138;379;128;1139;170;21
220343_0;1;0;0;1;12;31;1284
220345_0;0;0;0;0;0;0;0
220360_0;104;187;186;25;216;47;44
220362_0;0;0;4;4;67;0;0
220370_0;0;1;0;0;42;0;0
220385_0;2084;1600;335;311;1065;196;530
90220_0;35;146;25;206;338;80;44
90221_0;66;257;25;283;215;73;459
90254_0;1;3;0;0;20;21;0
90260_0;0;0;0;0;1;0;0
90271_0;0;0;0;0;0;108;0
90272_0;0;0;0;7;9;2489;2050
191608_0;0;0;1;5;102;0;25
191622_0;46;142;59;789;167;620;914
191626_0;1;5080;143;1688;1609;103;184
191631_0;140;346;527;696;2160;96;186
191639_0;0;0;0;3;0;0;0
191644_0;0;0;9;2;46;3;0
191650_0;11;52;7;71;631;82;1268
191661_0;65;4;1466;88;24;1;9
142018_0;1;52;2281;1196;4785;1276;1542
142021_0;278;684;144;114;437;556;603
142027_0;0;0;0;1;11;0;0
142042_0;326;1059;3183;542;3307;1134;2038
142055_0;0;0;6;1;0;13;26
142057_0;114;739;239;625;1454;2020;3264
142065_0;0;5;0;0;0;0;0
142068_0;26;278;93;615;951;678;605
190209_0;481;452;847;2771;2246;1150;905
190210_0;0;3;11;0;8;94;533
190246_0;592;697;745;254;758;2238;853
62647_0;480;689;603;880;997;497;208
62667_0;18;158;195;398;1299;765;1463
62669_0;0;0;148;2046;1557;85;89
62676_0;289;663;2792;133;14165;1;317
62686_0;15;4;0;13;0;0;0
62693_0;14;331;114;39;56;36;141
145669_0;128;281;86;574;1356;183;247
145691_0;1;55;9;1414;369;76;751
145698_0;3320;51;30;1174;391;13497;141
145700_0;223;954;127;16;1400;30;5
145705_0;1;2;0;2;10522;5236;59
145718_0;262;17;12;38;11;16;70
145726_0;2;47;0;0;0;0;4
16840_0;0;0;0;0;4;0;0
16841_0;0;207;13;105;44;23;102
16859_0;29;57;12;69;222;33;29
16866_0;496;570;1526;1641;2891;1774;3781
16869_0;1054;992;423;2233;5424;1749;617
16874_0;1660;842;401;211;565;97;753
16895_0;4;11;2;186;3;3;0
151831_0;35;79;22;184;153;11;25
151833_0;1497;2126;5423;1773;2489;2661;3175
151840_0;0;2;0;0;19;0;0
151841_0;15;9;3;3919;1445;266;0
151845_0;0;25;0;689;143;1;8
151853_0;28;220;34;78;0;19;12
151859_0;1524;1784;1449;2078;1502;865;917
151886_0;1;0;1;122;415;0;0
77168_0;394;514;456;575;1265;967;516
77169_0;86;323;175;631;3834;630;327
77177_0;151;193;80;92;1163;106;224
77183_0;6;66;71;7;16;33;0
77203_0;155;592;212;491;1398;462;317
57889_0;0;0;0;0;0;0;0
57901_0;154;49;0;285;449;363;158
57905_0;0;0;0;2;4;24;0
57919_0;0;0;0;0;0;0;9
57931_0;146;302;4;117;75;41;243
57933_0;1519;348;276;830;660;467;415
57943_0;0;0;0;0;0;8;0
3236_0;2;2;0;23;125;7;11
3250_0;78;305;283;339;620;1800;529
3261_0;5;14;173;627;739;27;14
3264_0;81;438;974;533;2618;42;89
3274_0;3;3;2;4;7;98;0
3284_0;0;0;0;0;0;0;0
3289_0;43;228;27;316;136;30;294
50779_0;1261;287;782;1040;491;81;146
50800_0;0;0;0;0;0;0;4
50805_0;0;0;0;0;0;0;0
156717_0;895;1315;2423;1389;867;221;1295
156719_0;3;3;0;0;2;0;0
156732_0;1;0;0;0;0;0;0
156756_0;124;20;7;57;74;0;67
156759_0;0;0;0;0;0;0;0
156762_0;0;0;42;29;365;247;2317
157142_0;115;259;46;477;551;503;2129
157155_0;12;1;0;3;463;135;168
157156_0;3;2;19;39;41;45;35
157164_0;35;391;901;1;6;156;29
157174_0;10;37;0;0;11;0;0
157175_0;2;0;0;1;1632;5221;0
157193_0;76;195;541;543;247;49;169
239853_0;1;1;0;0;13;36;0
239867_0;0;0;40;34;135;15;3
239880_0;10;3;1;60;39;30;149
239882_0;35;44;45;327;90;0;2
239903_0;82;64;132;86;216;12;101
119257_0;77;46;130;14;0;0;1258
119264_0;1;0;0;0;2;0;4
119270_0;0;1;0;3;0;0;0
119279_0;477;183;32;116;292;98;2558
119281_0;0;0;0;1190;43;0;0
119284_0;1;0;0;0;1;0;0
119286_0;0;0;0;0;107;0;0
119292_0;0;0;0;0;0;0;0
119302_0;162;128;48;344;281;11745;297
43250_0;0;0;0;0;0;0;0
43252_0;0;6;5;6;8;4;4
43254_0;0;0;3;26;14;95;10
43261_0;337;406;1042;2739;647;2240;155
43263_0;0;17;5;10;0;15;17
43265_0;9;13;1290;1011;187;5372;49
43282_0;0;17;0;0;2;0;0
43284_0;88;84;23;113;296;68;223
43290_0;0;0;0;0;0;3;0
43295_0;394;270;518;408;449;128;172
43302_0;272;234;279;458;3441;1717;575
43304_0;7;465;3741;9;1908;920;34
24835_0;0;0;0;0;0;0;27
24836_0;0;0;0;0;0;0;0
24837_0;1;31;2;8;4;4;2
24843_0;30;46;3;529;3817;4678;4313
24845_0;242;191;147;306;247;329;989
24846_0;310;2358;1567;180;4015;30;239
24847_0;663;645;1395;607;1134;237;445
24872_0;0;12;17;0;0;0;0
24879_0;5;4;4;2;13;0;0
158541_0;142;313;514;90;57;323;335
158567_0;131;404;60;567;277;705;2512
158577_0;7;1;0;2;0;0;0
158589_0;813;841;487;862;804;462;428
158594_0;7;0;9;2;7;15;5
158598_0;24;73;3;356;1516;107;9
165317_0;9;15;0;35;112;13;6
165334_0;109;995;152;266;934;445;32
165342_0;13;50;3353;24;7;5;9
165343_0;477;233;0;773;671;569;538
165354_0;12;325;246;266;332;80;7
165359_0;0;1;0;0;0;0;0
165362_0;0;6;0;0;0;0;0
165363_0;261;1507;2137;6198;864;133;80
130483_0;43;61;278;135;175;228;169
130485_0;4;16;1;1;7;4;0
130490_0;878;769;158;431;1199;1151;271
130491_0;75;78;29;383;4255;435;811
130494_0;3;1;0;0;22;0;0
130496_0;1;0;0;0;3;0;0
130502_0;13;210;120;1076;1576;71;3
130511_0;54;165;133;373;444;72;488
21840_0;8;0;0;380;191;540;154
21847_0;325;556;70;10;3302;2646;2304
21854_0;4;2;0;0;0;0;0
21860_0;357;86;61;29;239;124;76
21861_0;38;479;768;312;172;33;44
21871_0;255;626;118;196;359;1736;247
21872_0;56;181;196;630;1322;226;339
21874_0;2;11;6;0;1;0;2
21878_0;53;151;827;226;396;1061;617
21885_0;0;0;0;0;8;0;0
21888_0;724;547;322;493;242;29;33
30580_0;1008;773;625;1616;767;784;394
30583_0;2154;743;580;522;1515;776;740
30614_0;1;0;0;0;0;0;0
30620_0;0;0;1;13;43;589;39
24278_0;0;0;0;1;10;0;16
24290_0;56;18;0;8;267;360;226
24294_0;1;3;0;16;18;6;0
24298_0;0;43;0;2;2;8;8
24311_0;1;4;3;0;924;417;46
24312_0;59;178;299;286;130;729;34
24314_0;380;215;4;25;40;41;298
24317_0;0;0;2;0;0;0;0
24322_0;29;100;64;207;204;97;95
24327_0;11;0;0;4;248;11;287
24328_0;0;1;0;0;0;0;0
24331_0;14;278;93;118;966;322;3771
1596_0;1;4;0;2;34;56;0
1606_0;52;324;757;764;503;467;158
1608_0;289;944;184;206;662;775;385
1613_0;126;301;67;169;657;62;39
1618_0;236;23;23;13;0;21;141
1619_0;28;35;4;26;83;35;1
1622_0;38;411;0;7;18;66;460
1627_0;2;5;3;264;104;214;1936
1630_0;481;46;59;15;683;626;602
157634_0;4;5;0;0;54;14;0
157650_0;1;27;41;14;1134;106;332
157655_0;518;1454;600;2565;325;2326;790
157660_0;0;1;2;182;62;18;9
157663_0;1;0;0;0;0;0;3
157674_0;6;0;1;0;9;0;4
157682_0;111;47;150;2313;316;325;111
72907_0;73;159;42;276;262;69;42
72916_0;11;531;236;1050;844;747;661
72937_0;0;1;0;0;0;0;3
72941_0;0;0;0;27;6;0;0
72944_0;1;3;0;0;1;2;110
72954_0;3;0;0;0;0;0;0
97187_0;886;300;391;296;794;309;168
97189_0;0;0;3;0;6045;46;117
97193_0;0;0;0;0;1;0;19
97198_0;15;38;46;224;233;439;412
97214_0;0;3;0;0;4;24;0
97215_0;897;756;11;71;186;72;45
97224_0;0;0;0;0;0;0;0
97227_0;32;2;0;3;248;1;155
158667_0;22;1441;4562;2607;5110;271;8
158670_0;0;0;2;6;0;0;0
158685_0;264;421;192;4372;5839;30;14
158693_0;68;638;545;541;337;35;11
77470_0;630;73;28;555;5020;643;705
77481_0;0;0;0;0;0;22;0
77500_0;638;1364;937;1550;1400;1057;193
77505_0;4;2;0;0;0;0;0
77521_0;35;9;81;312;163;199;130
105713_0;26;14;22;1457;611;37;13
105718_0;53;152;60;654;251;566;399
105720_0;0;0;0;0;2;4;0
105730_0;2;17;27;126;0;0;58
105747_0;336;58;0;0;14;3;6
105750_0;97;11;0;4127;102;122;97
105770_0;3;0;0;0;1;0;0
105771_0;1;10;11;12;9;85;111
139088_0;124;10;459;411;298;0;5778
139099_0;0;0;0;0;0;0;0
139100_0;219;33;0;376;1147;385;3336
139108_0;0;1;0;1;0;0;0
139110_0;34;661;781;824;1081;1223;53
139113_0;0;0;0;0;0;0;0
139123_0;87;222;0;46;206;176;197
139127_0;4;448;75;98;121;538;83
139136_0;0;0;0;6;1;0;0
139139_0;5;28;1072;727;6944;476;106
139140_0;2;12;0;0;0;0;0
10675_0;22;30;0;58;54;5;4
10677_0;4;1;0;121;18497;620;6
10683_0;3;0;0;0;0;0;18
10684_0;0;3;0;1;0;0;0
10693_0;0;2;0;13;2;0;0
10694_0;0;0;0;0;0;0;0
10718_0;0;2;48;32;2;0;28
10726_0;0;0;6;5;12;0;0
10730_0;0;0;0;3;28;0;0
136649_0;2;7;70;18175;3078;171;0
136682_0;28;589;2290;1030;1279;1628;1687
136685_0;0;0;103;5;3004;13;8
136686_0;6;26;95;116;0;59;136
136694_0;9;22;0;1;692;17;334
136698_0;61;203;15;385;383;76;116
136699_0;154;549;500;1872;1665;332;192
100589_0;1901;721;146;107;13;0;6
100590_0;37;95;3;49;20;108;174
100593_0;53;405;396;394;775;851;149
100599_0;0;0;11;0;14;46;15
100601_0;433;34;43;420;3355;225;761
100602_0;57;131;110;235;231;628;343
100608_0;30;205;70;48;74;16;123
100609_0;5;7;0;0;0;0;0
100614_0;4;94;522;42;18;0;46
100648_0;33;2572;1338;285;1280;398;41
38740_0;16;633;35;208;89;444;70
38753_0;6;15;0;520;13956;163;9
38760_0;79;69;87;378;308;1211;2168
38773_0;0;0;0;0;4;3;0
38777_0;124;3;29;108;900;55;5
38780_0;6667;241;660;2546;210;106;11451
38781_0;17;5;0;1;5717;1005;0
38782_0;162;1185;506;424;3099;2582;2283
123954_0;19;8;0;15;19;2;58
123974_0;477;101;222;745;604;1032;4986
124008_0;0;0;0;0;15;0;1
204907_0;0;1;0;0;0;0;0
204909_0;1048;1061;390;977;727;1393;496
204919_0;2;0;0;0;48;0;0
204936_0;5;7;11;1781;240;5;41
204942_0;20;13;0;307;114;181;326
204945_0;48;17;3;0;497;118;526
204947_0;703;752;1421;1572;1457;613;449
204949_0;0;1;0;0;0;0;0
204958_0;0;3;0;1;0;0;0
157396_0;1124;597;99;9136;5262;269;60
157402_0;523;794;253;829;3856;770;1050
157408_0;0;2;0;0;0;42;0
157409_0;0;0;0;0;0;0;0
157413_0;107;13;8;10;10320;597;18
157425_0;81;22;10;92;43;9;334
157429_0;0;132;96;475;212;122;248
157430_0;39;2022;386;442;2263;149;291
151467_0;161;222;168;77;276;257;2759
151493_0;87;715;387;450;3263;210;252
151500_0;746;1283;181;7531;69;182;2559
151506_0;101;75;2;14;70;18;186
151511_0;5;1487;70;2242;552;52;10
151516_0;11123;2983;3066;3077;17565;462;80
151522_0;0;45;4;1;15;0;0
132738_0;0;0;0;0;1;0;11
132740_0;0;8;0;0;0;0;0
132762_0;0;0;0;7;0;0;0
109012_0;485;152;161;323;3789;498;967
109020_0;0;0;0;0;0;0;0
109025_0;3;66;107;100;7140;327;78
109039_0;0;0;0;5;0;0;0
109067_0;0;0;0;0;0;0;0
44655_0;8;0;8;1;33;2;21
44660_0;382;951;512;605;2397;180;46
44663_0;85;83;9;10;7;0;0
44685_0;0;1;0;0;0;1;0
44688_0;3;0;11;13;6;14;17
44689_0;99;640;533;579;251;477;316
44693_0;1094;372;6;2036;456;298;419
44695_0;191;116;279;1516;266;1375;244
44698_0;0;0;0;0;0;0;0
44699_0;42;2;12;78;317;53;1
44705_0;2;445;200;52;12693;5358;473
38811_0;0;1;0;0;0;0;0
38814_0;69;744;563;662;2666;211;213
38821_0;2;7;154;621;0;0;0
38832_0;1;101;47;316;6;8;0
38849_0;345;358;126;559;53;150;113
38855_0;43;387;1229;7461;923;549;1671
82107_0;28;4;0;3;453;37;1
82114_0;8;43;4;18;888;3411;3561
82124_0;0;3;3;0;0;0;3
82130_0;438;788;159;439;2725;546;961
82140_0;11;3;0;0;2088;612;0
82142_0;155;452;321;845;1728;605;328
82144_0;1;156;10;34;753;173;224
82153_0;6298;931;302;165;204;157;220
82155_0;0;367;0;0;0;0;5
82164_0;3;1;0;0;0;0;0
196787_0;1363;1194;1240;3561;1411;1079;1262
196795_0;228;1618;1227;509;3590;487;357
196803_0;0;0;0;0;0;0;0
196810_0;2;2;1;42;0;21;1
196817_0;48;536;321;147;75;94;133
196828_0;5;21;0;14;13;0;0
196836_0;3;4;0;25;151;4;0
196840_0;424;560;308;785;1173;284;45
196843_0;0;5;17;140;349;29;10
13972_0;0;337;2022;63;6;0;7
13973_0;0;5;0;0;0;0;0
13977_0;121;308;568;519;1228;354;861
13986_0;33;24;0;555;0;0;25
14004_0;547;307;65;92;868;559;239
14012_0;549;856;1008;320;372;296;514
203075_0;66;167;490;155;578;41;10
203084_0;8;73;2;223;351;92;97
203092_0;1422;3913;2030;784;1807;1638;786
203096_0;6;3;0;0;5;0;28
203117_0;21;2;0;0;0;0;0
203127_0;4;7;2;231;154;3;0
203128_0;128;302;330;558;806;136;53
138923_0;1;0;0;87;27;9;28
138925_0;459;727;827;2459;2225;1203;1282
138937_0;4545;320;436;1303;816;826;308
138938_0;4;3;0;0;0;0;0
138941_0;0;3;0;0;0;207;0
138943_0;4;14;1;0;0;0;0
138951_0;4;0;0;0;0;0;0
138954_0;124;308;246;843;1640;770;663
209537_0;0;0;0;0;0;3;0
209546_0;881;1721;552;253;911;586;991
209570_0;32;214;268;282;3426;1158;325
209583_0;2;128;0;0;0;0;0
209586_0;0;5;1;1;443;38;0
209591_0;0;0;0;0;0;0;0
209592_0;43;83;177;178;1869;1579;249
234677_0;0;2;0;7;2;0;0
234682_0;27;893;702;2827;281;292;208
234689_0;268;1879;3263;2943;3627;668;150
234697_0;0;0;0;0;0;32;3591
234708_0;535;321;155;893;512;271;261
234710_0;0;0;0;0;0;0;0
234713_0;34;58;89;257;335;752;789
234724_0;105;330;90;809;381;573;328
196309_0;171;1537;981;6425;251;754;481
196310_0;4;37;0;1;3;0;1
196315_0;19;21;6;125;503;117;57
196320_0;148;213;215;94;1060;157;241
196324_0;0;5;0;0;0;0;0
196329_0;198;233;842;721;832;417;1324
196358_0;152;216;342;897;1195;314;1198
189345_0;0;0;0;0;0;0;0
189348_0;1;5;19;3253;23050;428;2
189359_0;106;161;126;81;165;410;90
189366_0;329;1311;451;1945;212;1274;213
189384_0;16;2;0;0;0;7;0
189390_0;0;0;0;4;6;0;29
189392_0;0;0;0;0;0;0;0
189398_0;280;278;1718;1149;355;1032;516
189403_0;244;575;62;582;34;418;70
189404_0;1;0;0;0;2;0;0
54657_0;58;16;0;4;8;9;7
54671_0;13;7;8;20;325;220;72
54675_0;0;5;0;9;28;0;248
54694_0;0;0;0;0;7;0;7
96628_0;812;2006;965;2448;2016;639;223
96630_0;141;16;26;38;63;33;32
96637_0;370;741;2228;3021;0;1049;3401
96643_0;123;461;0;16;18;1;1823
96666_0;229;451;150;131;1840;378;116
96668_0;1187;1681;178;99;24655;2104;0
167872_0;0;0;0;2;0;4;0
167874_0;262;149;46;548;4013;2049;1808
167886_0;0;0;0;0;0;0;0
167898_0;0;0;0;0;24114;501;0
167907_0;167;118;33;308;0;271;26
167909_0;0;23;3;9;96;0;6
76257_0;9;141;19;33;260;8;2
76281_0;2;58;0;0;0;0;0
76301_0;1;0;0;1;22;0;0
4274_0;105;68;37;367;92;86;35
4278_0;28;17;220;10;309;15;40
4280_0;39;22;65;136;127;187;65
4283_0;0;0;4;8;12;0;0
4298_0;40;201;1192;149;53;89;57
4301_0;137;135;463;536;84;169;305
4302_0;2;4;3;1;0;0;0
4318_0;358;102;20;36;4;53;322
53926_0;0;0;0;0;0;0;0
53949_0;376;106;12;166;126;125;0
53966_0;0;0;0;0;3;0;0
53978_0;155;841;713;1534;1152;608;397
87602_0;4;16;7;2;17;0;1
87605_0;35;0;8;15;285;33;36
